index,suite,case,relative_input,source,algorithm,status,reason,wall_seconds,worker_seconds,exit_code,solver_status,placement_optimal,ilp_runtime_seconds,drc_passed,violation_count,control_required,control_passed,is_placed_and_routed,total_channel_manhattan_length,physical_area,padded_area,output_json,metrics_json,log,artifact_dir
11,lfr,lfr__CIDAR_Lab_Past_Devices__Inlet_16__Inlet_16_fromLFR,CIDAR_Lab_Past_Devices/Inlet_16/Inlet_16_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/CIDAR_Lab_Past_Devices/Inlet_16/Inlet_16_fromLFR.json,tree,success,,2406.957,2406.675899,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Inlet_16__Inlet_16_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/logs/lfr__CIDAR_Lab_Past_Devices__Inlet_16__Inlet_16_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Inlet_16__Inlet_16_fromLFR
12,lfr,lfr__CIDAR_Lab_Past_Devices__Kinetics__Kinetics_fromLFR,CIDAR_Lab_Past_Devices/Kinetics/Kinetics_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/CIDAR_Lab_Past_Devices/Kinetics/Kinetics_fromLFR.json,tree,success,,1.019,0.75666,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Kinetics__Kinetics_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/logs/lfr__CIDAR_Lab_Past_Devices__Kinetics__Kinetics_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Kinetics__Kinetics_fromLFR
13,lfr,lfr__CIDAR_Lab_Past_Devices__Logic_04__Logic_04_fromLFR,CIDAR_Lab_Past_Devices/Logic_04/Logic_04_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/CIDAR_Lab_Past_Devices/Logic_04/Logic_04_fromLFR.json,tree,success,,304.103,303.865772,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Logic_04__Logic_04_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/logs/lfr__CIDAR_Lab_Past_Devices__Logic_04__Logic_04_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Logic_04__Logic_04_fromLFR
14,lfr,lfr__CIDAR_Lab_Past_Devices__Mfd_005_Chip__Mfd_005_Chip_fromLFR,CIDAR_Lab_Past_Devices/Mfd_005_Chip/Mfd_005_Chip_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/CIDAR_Lab_Past_Devices/Mfd_005_Chip/Mfd_005_Chip_fromLFR.json,tree,success,,1.169,0.919671,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Mfd_005_Chip__Mfd_005_Chip_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/logs/lfr__CIDAR_Lab_Past_Devices__Mfd_005_Chip__Mfd_005_Chip_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Mfd_005_Chip__Mfd_005_Chip_fromLFR
15,lfr,lfr__CIDAR_Lab_Past_Devices__Microalgal_Bioassay__Microalgal_Bioassay_fromLFR,CIDAR_Lab_Past_Devices/Microalgal_Bioassay/Microalgal_Bioassay_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/CIDAR_Lab_Past_Devices/Microalgal_Bioassay/Microalgal_Bioassay_fromLFR.json,tree,success,,1.119,0.90332,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Microalgal_Bioassay__Microalgal_Bioassay_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/logs/lfr__CIDAR_Lab_Past_Devices__Microalgal_Bioassay__Microalgal_Bioassay_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Microalgal_Bioassay__Microalgal_Bioassay_fromLFR
16,lfr,lfr__CIDAR_Lab_Past_Devices__Microdroplet__Microdroplet_fromLFR,CIDAR_Lab_Past_Devices/Microdroplet/Microdroplet_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/CIDAR_Lab_Past_Devices/Microdroplet/Microdroplet_fromLFR.json,tree,success,,206.408,206.151851,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Microdroplet__Microdroplet_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/logs/lfr__CIDAR_Lab_Past_Devices__Microdroplet__Microdroplet_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Microdroplet__Microdroplet_fromLFR
17,lfr,lfr__CIDAR_Lab_Past_Devices__Microreactor__Microreactor_fromLFR,CIDAR_Lab_Past_Devices/Microreactor/Microreactor_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/CIDAR_Lab_Past_Devices/Microreactor/Microreactor_fromLFR.json,tree,success,,71.253,70.901888,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Microreactor__Microreactor_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/logs/lfr__CIDAR_Lab_Past_Devices__Microreactor__Microreactor_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Microreactor__Microreactor_fromLFR
18,lfr,lfr__CIDAR_Lab_Past_Devices__Mix_Incubate_Express__Mix_Incubate_Express_fromLFR,CIDAR_Lab_Past_Devices/Mix_Incubate_Express/Mix_Incubate_Express_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/CIDAR_Lab_Past_Devices/Mix_Incubate_Express/Mix_Incubate_Express_fromLFR.json,tree,success,,1.068,0.824483,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Mix_Incubate_Express__Mix_Incubate_Express_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/logs/lfr__CIDAR_Lab_Past_Devices__Mix_Incubate_Express__Mix_Incubate_Express_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Mix_Incubate_Express__Mix_Incubate_Express_fromLFR
19,lfr,lfr__CIDAR_Lab_Past_Devices__Multi_Input__Multi_Input_fromLFR,CIDAR_Lab_Past_Devices/Multi_Input/Multi_Input_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/CIDAR_Lab_Past_Devices/Multi_Input/Multi_Input_fromLFR.json,tree,success,,51.986,51.661851,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Multi_Input__Multi_Input_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/logs/lfr__CIDAR_Lab_Past_Devices__Multi_Input__Multi_Input_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Multi_Input__Multi_Input_fromLFR
20,lfr,lfr__CIDAR_Lab_Past_Devices__MUX_96_Chambers__MUX_96_Chambers_fromLFR,CIDAR_Lab_Past_Devices/MUX_96_Chambers/MUX_96_Chambers_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/CIDAR_Lab_Past_Devices/MUX_96_Chambers/MUX_96_Chambers_fromLFR.json,tree,success,,4.579,4.272635,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__MUX_96_Chambers__MUX_96_Chambers_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/logs/lfr__CIDAR_Lab_Past_Devices__MUX_96_Chambers__MUX_96_Chambers_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__MUX_96_Chambers__MUX_96_Chambers_fromLFR
21,lfr,lfr__CIDAR_Lab_Past_Devices__Net_MUX__Net_MUX_fromLFR,CIDAR_Lab_Past_Devices/Net_MUX/Net_MUX_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/CIDAR_Lab_Past_Devices/Net_MUX/Net_MUX_fromLFR.json,tree,success,,337.827,337.53718,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Net_MUX__Net_MUX_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/logs/lfr__CIDAR_Lab_Past_Devices__Net_MUX__Net_MUX_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Net_MUX__Net_MUX_fromLFR
22,lfr,lfr__CIDAR_Lab_Past_Devices__Nine_To_One_MUX__Nine_To_One_MUX_fromLFR,CIDAR_Lab_Past_Devices/Nine_To_One_MUX/Nine_To_One_MUX_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/CIDAR_Lab_Past_Devices/Nine_To_One_MUX/Nine_To_One_MUX_fromLFR.json,tree,success,,412.25,411.969668,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Nine_To_One_MUX__Nine_To_One_MUX_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/logs/lfr__CIDAR_Lab_Past_Devices__Nine_To_One_MUX__Nine_To_One_MUX_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Nine_To_One_MUX__Nine_To_One_MUX_fromLFR
23,lfr,lfr__CIDAR_Lab_Past_Devices__Number_Declarations__Number_Declarations_fromLFR,CIDAR_Lab_Past_Devices/Number_Declarations/Number_Declarations_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/CIDAR_Lab_Past_Devices/Number_Declarations/Number_Declarations_fromLFR.json,tree,success,,0.919,0.661716,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Number_Declarations__Number_Declarations_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/logs/lfr__CIDAR_Lab_Past_Devices__Number_Declarations__Number_Declarations_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Number_Declarations__Number_Declarations_fromLFR
24,lfr,lfr__CIDAR_Lab_Past_Devices__Olfactory__Olfactory_fromLFR,CIDAR_Lab_Past_Devices/Olfactory/Olfactory_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/CIDAR_Lab_Past_Devices/Olfactory/Olfactory_fromLFR.json,tree,success,,1.72,1.446725,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Olfactory__Olfactory_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/logs/lfr__CIDAR_Lab_Past_Devices__Olfactory__Olfactory_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Olfactory__Olfactory_fromLFR
25,lfr,lfr__CIDAR_Lab_Past_Devices__Pump_Passthrough__Pump_Passthrough_fromLFR,CIDAR_Lab_Past_Devices/Pump_Passthrough/Pump_Passthrough_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/CIDAR_Lab_Past_Devices/Pump_Passthrough/Pump_Passthrough_fromLFR.json,tree,success,,0.917,0.662335,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Pump_Passthrough__Pump_Passthrough_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/logs/lfr__CIDAR_Lab_Past_Devices__Pump_Passthrough__Pump_Passthrough_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Pump_Passthrough__Pump_Passthrough_fromLFR
26,lfr,lfr__CIDAR_Lab_Past_Devices__Ring__Ring_fromLFR,CIDAR_Lab_Past_Devices/Ring/Ring_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/CIDAR_Lab_Past_Devices/Ring/Ring_fromLFR.json,tree,success,,0.97,0.734954,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Ring__Ring_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/logs/lfr__CIDAR_Lab_Past_Devices__Ring__Ring_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Ring__Ring_fromLFR
27,lfr,lfr__CIDAR_Lab_Past_Devices__Root_Chip__Root_Chip_fromLFR,CIDAR_Lab_Past_Devices/Root_Chip/Root_Chip_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/CIDAR_Lab_Past_Devices/Root_Chip/Root_Chip_fromLFR.json,tree,success,,370.981,370.735385,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Root_Chip__Root_Chip_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/logs/lfr__CIDAR_Lab_Past_Devices__Root_Chip__Root_Chip_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Root_Chip__Root_Chip_fromLFR
28,lfr,lfr__CIDAR_Lab_Past_Devices__Rotary_16__Rotary_16_fromLFR,CIDAR_Lab_Past_Devices/Rotary_16/Rotary_16_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/CIDAR_Lab_Past_Devices/Rotary_16/Rotary_16_fromLFR.json,tree,timeout,exceeded 3600s,3600.018,,,,,,,,,,,,,,,,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/logs/lfr__CIDAR_Lab_Past_Devices__Rotary_16__Rotary_16_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Rotary_16__Rotary_16_fromLFR
29,lfr,lfr__CIDAR_Lab_Past_Devices__Rotary_Cells__Rotary_Cells_fromLFR,CIDAR_Lab_Past_Devices/Rotary_Cells/Rotary_Cells_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/CIDAR_Lab_Past_Devices/Rotary_Cells/Rotary_Cells_fromLFR.json,tree,success,,48.595,48.333561,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Rotary_Cells__Rotary_Cells_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/logs/lfr__CIDAR_Lab_Past_Devices__Rotary_Cells__Rotary_Cells_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Rotary_Cells__Rotary_Cells_fromLFR
30,lfr,lfr__CIDAR_Lab_Past_Devices__Seeding__Seeding_fromLFR,CIDAR_Lab_Past_Devices/Seeding/Seeding_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/CIDAR_Lab_Past_Devices/Seeding/Seeding_fromLFR.json,tree,success,,312.848,312.631017,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Seeding__Seeding_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/logs/lfr__CIDAR_Lab_Past_Devices__Seeding__Seeding_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_165459/artifacts/lfr__CIDAR_Lab_Past_Devices__Seeding__Seeding_fromLFR
