index,suite,case,relative_input,source,algorithm,status,reason,wall_seconds,worker_seconds,exit_code,solver_status,placement_optimal,ilp_runtime_seconds,drc_passed,violation_count,control_required,control_passed,is_placed_and_routed,total_channel_manhattan_length,physical_area,padded_area,output_json,metrics_json,log,artifact_dir
11,lfr,lfr__CIDAR_Lab_Past_Devices__Inlet_16__Inlet_16_fromLFR,CIDAR_Lab_Past_Devices/Inlet_16/Inlet_16_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Inlet_16/Inlet_16_fromLFR.json,tree,timeout,exceeded 1800s,1800.066,,,,,,,,,,,,,,,,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/logs/lfr__CIDAR_Lab_Past_Devices__Inlet_16__Inlet_16_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Inlet_16__Inlet_16_fromLFR
12,lfr,lfr__CIDAR_Lab_Past_Devices__Kinetics__Kinetics_fromLFR,CIDAR_Lab_Past_Devices/Kinetics/Kinetics_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Kinetics/Kinetics_fromLFR.json,tree,success,,1.021,0.808161,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Kinetics__Kinetics_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/logs/lfr__CIDAR_Lab_Past_Devices__Kinetics__Kinetics_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Kinetics__Kinetics_fromLFR
13,lfr,lfr__CIDAR_Lab_Past_Devices__Logic_04__Logic_04_fromLFR,CIDAR_Lab_Past_Devices/Logic_04/Logic_04_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Logic_04/Logic_04_fromLFR.json,tree,success,,333.926,333.704616,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Logic_04__Logic_04_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/logs/lfr__CIDAR_Lab_Past_Devices__Logic_04__Logic_04_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Logic_04__Logic_04_fromLFR
14,lfr,lfr__CIDAR_Lab_Past_Devices__Mfd_005_Chip__Mfd_005_Chip_fromLFR,CIDAR_Lab_Past_Devices/Mfd_005_Chip/Mfd_005_Chip_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Mfd_005_Chip/Mfd_005_Chip_fromLFR.json,tree,success,,1.225,0.988752,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Mfd_005_Chip__Mfd_005_Chip_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/logs/lfr__CIDAR_Lab_Past_Devices__Mfd_005_Chip__Mfd_005_Chip_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Mfd_005_Chip__Mfd_005_Chip_fromLFR
15,lfr,lfr__CIDAR_Lab_Past_Devices__Microalgal_Bioassay__Microalgal_Bioassay_fromLFR,CIDAR_Lab_Past_Devices/Microalgal_Bioassay/Microalgal_Bioassay_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Microalgal_Bioassay/Microalgal_Bioassay_fromLFR.json,tree,success,,1.218,0.991264,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Microalgal_Bioassay__Microalgal_Bioassay_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/logs/lfr__CIDAR_Lab_Past_Devices__Microalgal_Bioassay__Microalgal_Bioassay_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Microalgal_Bioassay__Microalgal_Bioassay_fromLFR
16,lfr,lfr__CIDAR_Lab_Past_Devices__Microdroplet__Microdroplet_fromLFR,CIDAR_Lab_Past_Devices/Microdroplet/Microdroplet_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Microdroplet/Microdroplet_fromLFR.json,tree,success,,221.021,220.724295,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Microdroplet__Microdroplet_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/logs/lfr__CIDAR_Lab_Past_Devices__Microdroplet__Microdroplet_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Microdroplet__Microdroplet_fromLFR
17,lfr,lfr__CIDAR_Lab_Past_Devices__Microreactor__Microreactor_fromLFR,CIDAR_Lab_Past_Devices/Microreactor/Microreactor_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Microreactor/Microreactor_fromLFR.json,tree,success,,72.223,71.943261,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Microreactor__Microreactor_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/logs/lfr__CIDAR_Lab_Past_Devices__Microreactor__Microreactor_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Microreactor__Microreactor_fromLFR
18,lfr,lfr__CIDAR_Lab_Past_Devices__Mix_Incubate_Express__Mix_Incubate_Express_fromLFR,CIDAR_Lab_Past_Devices/Mix_Incubate_Express/Mix_Incubate_Express_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Mix_Incubate_Express/Mix_Incubate_Express_fromLFR.json,tree,success,,0.966,0.791318,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Mix_Incubate_Express__Mix_Incubate_Express_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/logs/lfr__CIDAR_Lab_Past_Devices__Mix_Incubate_Express__Mix_Incubate_Express_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Mix_Incubate_Express__Mix_Incubate_Express_fromLFR
19,lfr,lfr__CIDAR_Lab_Past_Devices__Multi_Input__Multi_Input_fromLFR,CIDAR_Lab_Past_Devices/Multi_Input/Multi_Input_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Multi_Input/Multi_Input_fromLFR.json,tree,success,,51.418,51.195498,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Multi_Input__Multi_Input_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/logs/lfr__CIDAR_Lab_Past_Devices__Multi_Input__Multi_Input_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Multi_Input__Multi_Input_fromLFR
20,lfr,lfr__CIDAR_Lab_Past_Devices__Mux_96_Chambers__Mux_96_Chambers_fromLFR,CIDAR_Lab_Past_Devices/Mux_96_Chambers/Mux_96_Chambers_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Mux_96_Chambers/Mux_96_Chambers_fromLFR.json,tree,success,,10.135,9.845371,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Mux_96_Chambers__Mux_96_Chambers_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/logs/lfr__CIDAR_Lab_Past_Devices__Mux_96_Chambers__Mux_96_Chambers_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Mux_96_Chambers__Mux_96_Chambers_fromLFR
21,lfr,lfr__CIDAR_Lab_Past_Devices__Net_Mux__Net_Mux_fromLFR,CIDAR_Lab_Past_Devices/Net_Mux/Net_Mux_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Net_Mux/Net_Mux_fromLFR.json,tree,timeout,exceeded 1800s,1800.018,,,,,,,,,,,,,,,,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/logs/lfr__CIDAR_Lab_Past_Devices__Net_Mux__Net_Mux_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Net_Mux__Net_Mux_fromLFR
22,lfr,lfr__CIDAR_Lab_Past_Devices__Nine_To_One_Mux__Nine_To_One_Mux_fromLFR,CIDAR_Lab_Past_Devices/Nine_To_One_Mux/Nine_To_One_Mux_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Nine_To_One_Mux/Nine_To_One_Mux_fromLFR.json,tree,success,,440.391,440.149398,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Nine_To_One_Mux__Nine_To_One_Mux_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/logs/lfr__CIDAR_Lab_Past_Devices__Nine_To_One_Mux__Nine_To_One_Mux_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Nine_To_One_Mux__Nine_To_One_Mux_fromLFR
23,lfr,lfr__CIDAR_Lab_Past_Devices__Number_Declarations__Number_Declarations_fromLFR,CIDAR_Lab_Past_Devices/Number_Declarations/Number_Declarations_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Number_Declarations/Number_Declarations_fromLFR.json,tree,success,,0.867,0.698951,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Number_Declarations__Number_Declarations_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/logs/lfr__CIDAR_Lab_Past_Devices__Number_Declarations__Number_Declarations_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Number_Declarations__Number_Declarations_fromLFR
24,lfr,lfr__CIDAR_Lab_Past_Devices__Olfactory__Olfactory_fromLFR,CIDAR_Lab_Past_Devices/Olfactory/Olfactory_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Olfactory/Olfactory_fromLFR.json,tree,success,,1.771,1.571217,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Olfactory__Olfactory_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/logs/lfr__CIDAR_Lab_Past_Devices__Olfactory__Olfactory_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Olfactory__Olfactory_fromLFR
25,lfr,lfr__CIDAR_Lab_Past_Devices__Pump_Passthrough__Pump_Passthrough_fromLFR,CIDAR_Lab_Past_Devices/Pump_Passthrough/Pump_Passthrough_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Pump_Passthrough/Pump_Passthrough_fromLFR.json,tree,success,,0.867,0.70729,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Pump_Passthrough__Pump_Passthrough_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/logs/lfr__CIDAR_Lab_Past_Devices__Pump_Passthrough__Pump_Passthrough_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Pump_Passthrough__Pump_Passthrough_fromLFR
26,lfr,lfr__CIDAR_Lab_Past_Devices__Ring__Ring_fromLFR,CIDAR_Lab_Past_Devices/Ring/Ring_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Ring/Ring_fromLFR.json,tree,success,,0.968,0.797459,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Ring__Ring_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/logs/lfr__CIDAR_Lab_Past_Devices__Ring__Ring_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Ring__Ring_fromLFR
27,lfr,lfr__CIDAR_Lab_Past_Devices__Root_Chip__Root_Chip_fromLFR,CIDAR_Lab_Past_Devices/Root_Chip/Root_Chip_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Root_Chip/Root_Chip_fromLFR.json,tree,success,,414.916,414.702588,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Root_Chip__Root_Chip_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/logs/lfr__CIDAR_Lab_Past_Devices__Root_Chip__Root_Chip_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Root_Chip__Root_Chip_fromLFR
28,lfr,lfr__CIDAR_Lab_Past_Devices__Rotary_16__Rotary_16_fromLFR,CIDAR_Lab_Past_Devices/Rotary_16/Rotary_16_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Rotary_16/Rotary_16_fromLFR.json,tree,timeout,exceeded 1800s,1800.017,,,,,,,,,,,,,,,,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/logs/lfr__CIDAR_Lab_Past_Devices__Rotary_16__Rotary_16_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Rotary_16__Rotary_16_fromLFR
29,lfr,lfr__CIDAR_Lab_Past_Devices__Rotary_Cells__Rotary_Cells_fromLFR,CIDAR_Lab_Past_Devices/Rotary_Cells/Rotary_Cells_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Rotary_Cells/Rotary_Cells_fromLFR.json,tree,success,,54.879,54.686237,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Rotary_Cells__Rotary_Cells_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/logs/lfr__CIDAR_Lab_Past_Devices__Rotary_Cells__Rotary_Cells_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Rotary_Cells__Rotary_Cells_fromLFR
30,lfr,lfr__CIDAR_Lab_Past_Devices__Seeding__Seeding_fromLFR,CIDAR_Lab_Past_Devices/Seeding/Seeding_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Seeding/Seeding_fromLFR.json,tree,success,,355.269,355.070843,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Seeding__Seeding_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/logs/lfr__CIDAR_Lab_Past_Devices__Seeding__Seeding_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260915_040013/artifacts/lfr__CIDAR_Lab_Past_Devices__Seeding__Seeding_fromLFR
